epoch,loss,val_loss
0,0.020091285929083824,0.004421429708600044
1,0.0038585439324378967,0.0021853852085769176
2,0.002175404690206051,0.0018423473229631782
3,0.0013585652923211455,0.0015356444055214524
4,0.001124903792515397,0.0011922488920390606
5,0.000915674667339772,0.0012216573813930154
6,0.0007544697145931423,0.0011729270918294787
7,0.0006803952855989337,0.0010754660470411181
8,0.0006102124461904168,0.0016143800457939506
9,0.0005103041185066104,0.0011137366527691483
10,0.0003890635271091014,0.0013197142397984862
11,0.00039001202094368637,0.00120696856174618
12,0.0005917270318605006,0.0009169559925794601
13,0.00045145201147533953,0.0011025384301319718
14,0.00038584909634664655,0.001179868122562766
15,0.0003969523822888732,0.0011103929718956351
16,0.0003805488522630185,0.0012656471226364374
17,0.0003426115436013788,0.0010439361212775111
18,0.0002937705721706152,0.000962490332312882
19,0.00027989453519694507,0.001060483162291348
20,0.0003070768143516034,0.0012980083702132106
21,0.00026136968517675996,0.0011952025815844536
22,0.00026642592274583876,0.0011633485555648804
